match_id,mqi_score,mqi_tier,mqi_explanation,primary_drag,comp_competitiveness,comp_skill_balance,comp_quit_penalty,comp_comeback_factor,skill_gap,normalized_skill_gap,score_diff_abs,match_competitiveness,comeback_flag,home_win,home_goals,away_goals,time_bucket,day_of_week,is_weekend
1,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,9,6,morning,Tuesday,0
5791,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,0,3,4,afternoon,Wednesday,0
5792,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,6,3,evening,Thursday,0
5793,66.32,Good,MQI: 66.3 (Good) | Competitiveness: 47 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,9,0.4705882352941176,0,1,12,3,night,Friday,0
5794,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,0,9,7,night,Saturday,1
5795,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,0,1,2,evening,Sunday,1
5796,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,8,7,afternoon,Monday,0
5797,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,8,7,morning,Tuesday,0
5798,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,0,9,2,night,Wednesday,0
5799,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,1,3,5,evening,Thursday,0
5800,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,7,5,night,Friday,0
5801,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,0,3,1,morning,Saturday,1
5802,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,7,3,afternoon,Sunday,1
5803,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,7,5,afternoon,Monday,0
5804,77.97,Good,MQI: 78.0 (Good) | Competitiveness: 71 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,5,0.7058823529411764,0,0,5,10,morning,Tuesday,0
5805,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,4,6,morning,Wednesday,0
5806,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,0,4,6,night,Thursday,0
5807,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,1,6,2,morning,Friday,0
5808,90.51,Elite,MQI: 90.5 (Elite) | Competitiveness: 94 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,76.92307692307692,100,85.0,0.6000000000000005,0.2307692307692309,1,0.9411764705882352,1,0,3,4,evening,Saturday,1
5809,89.49,Elite,MQI: 89.5 (Elite) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Competitiveness,Competitiveness,82.35294117647058,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,1,0,4,7,night,Sunday,1
5810,78.99,Good,MQI: 79.0 (Good) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,0,0,4,7,afternoon,Monday,0
5811,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,1,9,8,evening,Tuesday,0
5812,94.81,Elite,MQI: 94.8 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,85.0,0.0,0.0,2,0.8823529411764706,1,0,5,7,night,Wednesday,0
5813,75.15,Good,MQI: 75.2 (Good) | Competitiveness: 82 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,3,0.8235294117647058,0,0,2,5,morning,Thursday,0
5814,92.43,Elite,MQI: 92.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,1,1,8,9,morning,Friday,0
5815,73.11,Good,MQI: 73.1 (Good) | Competitiveness: 59 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,7,0.5882352941176471,0,1,5,12,morning,Saturday,1
5816,97.75,Elite,MQI: 97.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,85.0,0.0,0.0,0,1.0,1,1,11,11,afternoon,Sunday,1
5817,19.22,Poor,MQI: 19.2 (Poor) | Competitiveness: 29 | Skill Balance: 38 | Quit Penalty: 0 | Comeback Factor: 15 | Primary drag: Quit Penalty,Quit Penalty,29.411764705882348,38.46153846153846,0,15.0,1.6000000000000003,0.6153846153846154,12,0.2941176470588235,0,0,1,13,night,Monday,0
5818,74.58,Good,MQI: 74.6 (Good) | Competitiveness: 65 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,6,0.6470588235294117,0,1,9,3,night,Tuesday,0
5819,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,1,7,8,afternoon,Wednesday,0
5820,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,0,3,5,morning,Thursday,0
5821,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,0,1.0,0,1,6,6,evening,Friday,0
5822,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,3,4,night,Saturday,1
5823,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,5,7,evening,Sunday,1
5824,67.79,Good,MQI: 67.8 (Good) | Competitiveness: 53 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,8,0.5294117647058824,0,0,1,9,evening,Monday,0
5825,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307693,100,40.0,0.5999999999999996,0.2307692307692306,2,0.8823529411764706,0,1,7,5,night,Tuesday,0
5826,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,0,4,8,night,Wednesday,0
5827,64.85,Average,MQI: 64.8 (Average) | Competitiveness: 41 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,41.17647058823529,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,10,0.4117647058823529,0,0,2,12,evening,Thursday,0
5828,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,5,4,night,Friday,0
5829,70.28,Good,MQI: 70.3 (Good) | Competitiveness: 71 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,61.53846153846154,100,15.0,1.0,0.3846153846153845,5,0.7058823529411764,0,0,1,6,evening,Saturday,1
5830,74.58,Good,MQI: 74.6 (Good) | Competitiveness: 65 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,6,0.6470588235294117,0,1,9,3,evening,Sunday,1
5831,74.58,Good,MQI: 74.6 (Good) | Competitiveness: 65 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,84.61538461538464,100,15.0,0.3999999999999994,0.1538461538461536,6,0.6470588235294117,0,0,4,10,afternoon,Monday,0
5832,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,4,8,evening,Tuesday,0
5833,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,1,6,4,morning,Wednesday,0
5834,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,0,3,5,afternoon,Thursday,0
5835,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,0,4,9,morning,Friday,0
5836,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,6,3,night,Saturday,1
5837,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,1,10,9,morning,Sunday,1
5838,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,0,2,6,morning,Monday,0
5839,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,0,1.0,0,1,5,5,evening,Tuesday,0
5840,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,6,0.6470588235294117,0,0,1,7,afternoon,Wednesday,0
5841,80.37,Elite,MQI: 80.4 (Elite) | Competitiveness: 88 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,69.23076923076925,100,40.0,0.7999999999999998,0.3076923076923075,2,0.8823529411764706,0,1,8,6,night,Thursday,0
5842,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307692,100,40.0,0.6000000000000005,0.2307692307692309,2,0.8823529411764706,0,1,5,7,afternoon,Friday,0
5843,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,0,7,3,afternoon,Saturday,1
5844,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,0,4,8,morning,Sunday,1
5845,61.46,Average,MQI: 61.5 (Average) | Competitiveness: 35 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,35.29411764705882,61.53846153846154,100,15.0,1.0,0.3846153846153845,11,0.3529411764705882,0,0,1,12,morning,Monday,0
5846,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,0,4,9,evening,Tuesday,0
5847,93.34,Elite,MQI: 93.3 (Elite) | Competitiveness: 82 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Competitiveness,Competitiveness,82.35294117647058,100.0,100,85.0,0.0,0.0,3,0.8235294117647058,1,0,4,7,morning,Wednesday,0
5848,72.09,Good,MQI: 72.1 (Good) | Competitiveness: 47 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,9,0.4705882352941176,0,1,16,7,evening,Thursday,0
5849,73.56,Good,MQI: 73.6 (Good) | Competitiveness: 53 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,8,0.5294117647058824,0,1,9,1,afternoon,Friday,0
5850,92.43,Elite,MQI: 92.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,1,0,8,7,night,Saturday,1
5851,70.28,Good,MQI: 70.3 (Good) | Competitiveness: 71 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,61.53846153846154,100,15.0,1.0,0.3846153846153845,5,0.7058823529411764,0,1,7,2,afternoon,Sunday,1
5852,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,5,8,evening,Monday,0
5853,92.83,Elite,MQI: 92.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,0,1.0,0,1,4,4,evening,Tuesday,0
5854,65.3,Good,MQI: 65.3 (Good) | Competitiveness: 35 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,35.29411764705882,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,11,0.3529411764705882,0,0,4,15,night,Wednesday,0
5855,66.89,Good,MQI: 66.9 (Good) | Competitiveness: 65 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,53.846153846153854,100,15.0,1.2000000000000002,0.4615384615384615,6,0.6470588235294117,0,0,1,7,afternoon,Thursday,0
5856,69.26,Good,MQI: 69.3 (Good) | Competitiveness: 59 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,7,0.5882352941176471,0,0,4,11,evening,Friday,0
5857,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,0,1,3,afternoon,Saturday,1
5858,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,7,6,afternoon,Sunday,1
5859,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.30769230769234,100,85.0,0.1999999999999993,0.0769230769230766,2,0.8823529411764706,1,1,4,6,morning,Monday,0
5860,82.84,Elite,MQI: 82.8 (Elite) | Competitiveness: 82 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,100.0,100,15.0,0.0,0.0,3,0.8235294117647058,0,0,2,5,afternoon,Tuesday,0
5861,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307692,100,40.0,0.6000000000000005,0.2307692307692309,2,0.8823529411764706,0,1,4,6,morning,Wednesday,0
5862,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,1,9,6,afternoon,Thursday,0
